reshuffle_final,reshuffle_mdd,bootstrap_final,bootstrap_mdd,block_final,block_mdd
7586.4373369153345,-0.014651726763695527,7950.79847697427,-0.010427335764309875,6202.608423363297,-0.01774376714903758
7586.437336915312,-0.010619796918245772,8022.5848160149435,-0.012629812939483176,7672.480511153149,-0.011803969618154997
7586.437336915311,-0.011795787087050091,8297.620915471936,-0.009747226671116604,7572.766772920122,-0.013913603044398926
7586.437336915322,-0.009253980828879849,9278.205085231797,-0.0064333997169440105,5996.276552202658,-0.02445796895862462
7586.437336915335,-0.011793728714098783,7676.941261826078,-0.010548497898224873,8625.672570445324,-0.011803969618155108
7586.437336915342,-0.009802200623545865,7802.541248366976,-0.011681538378657819,6161.013930512093,-0.024457968958623955
7586.437336915306,-0.011194856605638792,8374.409673351818,-0.009069256055004526,6935.700269294651,-0.017203802729197193
7586.437336915326,-0.012991361555234171,8363.79246590404,-0.012543383112256556,7701.946070174382,-0.024417018784722244
7586.437336915326,-0.01189499152054152,7229.498690564821,-0.010172460388112148,7416.773079292051,-0.017203802729197193
7586.4373369153345,-0.013158618077008466,7078.038465529414,-0.014664638236649319,7726.0689078066,-0.012146374058882747
7586.437336915308,-0.016638467689311875,6938.617733064002,-0.012888804533549791,6118.941565289007,-0.01876061248316563
7586.437336915322,-0.014984799334637033,7360.192995757989,-0.010251798141510893,7249.955007597515,-0.016156075719866103
7586.437336915313,-0.010361457056648926,8158.8498130875405,-0.009245068335404172,7558.857723137481,-0.024457968958624288
7586.437336915306,-0.01085156960851752,7897.424059037738,-0.01228576767693601,8368.01548576459,-0.012146374058882747
7586.437336915324,-0.011415865327633168,7799.845778534899,-0.009933722413009605,7182.885500683687,-0.013578338461493256
7586.437336915321,-0.013878440284649574,7753.559053385368,-0.011822565200388713,7603.004939909409,-0.03210301132091997
7586.437336915324,-0.01000643813470059,8207.392649685386,-0.010463092221695502,7664.917627318557,-0.02172239633361195
7586.437336915323,-0.011248245540640855,7675.733086400194,-0.014226116007305167,7453.357086681058,-0.026690959361055255
7586.4373369153345,-0.010469511054557734,7339.059341413038,-0.0114811100298986,7638.10945839266,-0.012146374058882858
7586.43733691532,-0.008203490006854608,9114.828931094862,-0.010668359471568079,6895.343872215619,-0.0201256079299188
7586.437336915323,-0.011722384946775133,7575.584526609844,-0.00995551013657714,7534.108228948593,-0.027675701673573916
7586.437336915327,-0.010921354653314674,7407.255461755996,-0.011495312088836585,6508.584803105542,-0.0483177456716678
7586.437336915339,-0.009648364016728195,6807.396859055822,-0.013807264799742258,8434.282492538818,-0.013146391033638238
7586.437336915313,-0.008642980707584846,7806.184591249209,-0.008591723372943894,8357.39815537071,-0.013552992703336764
7586.437336915333,-0.012679936311720374,6732.261061346235,-0.01229372270204887,7563.658724260568,-0.023412561301541235
7586.437336915336,-0.012591569931261759,6436.934586731518,-0.014368241195517384,7709.699296773277,-0.013752403770667665
7586.437336915323,-0.011753733333373595,6845.774277113912,-0.00910871587532358,7221.965979114095,-0.013676157950366141
7586.437336915324,-0.008455325505563716,8005.113974926569,-0.012305793845502233,7235.45783513724,-0.013913603044399037
7586.437336915319,-0.011106843459757543,5990.820003425733,-0.011312099604071868,6140.855244437674,-0.02696919160470357
7586.437336915332,-0.011491890404263239,7493.221390757915,-0.015210683715143669,7323.4115547003385,-0.02445796895862462
7586.437336915332,-0.011933923033811467,8141.908082573447,-0.015002337035678881,7748.379281521156,-0.01413524679821454
7586.43733691535,-0.009920943225093182,7538.2659595186005,-0.00925856932466329,6367.622979586574,-0.02522823643732086
7586.437336915316,-0.010928357241765774,8447.122778691764,-0.010010381375997413,7367.947878826722,-0.01774376714903747
7586.437336915327,-0.008919498794256464,6793.555879134022,-0.010912473354471985,7594.753296721576,-0.01615607571986588
7586.437336915301,-0.010009462568103422,6864.396661362023,-0.009440916349364836,8453.134517771934,-0.013693678537628928
7586.437336915323,-0.010397042993285144,7735.310466146569,-0.012822940614699463,6483.824466489607,-0.015136714677718155
7586.437336915316,-0.010362895214547252,8142.633188129959,-0.009811768114319941,6309.808622616217,-0.023258494759158088
7586.437336915318,-0.011260043062127578,7561.1645638200625,-0.008774465598688885,6807.148657032662,-0.02445796895862451
7586.43733691531,-0.01220251329603228,8018.806354028547,-0.008768965183893251,7563.164715839274,-0.021124261973472835
7586.437336915289,-0.01053985224639975,7677.534820361369,-0.009679093658960358,8945.13375472495,-0.012058467616846591
