ts,oi_usd,volume_usd,oi_change_1h,oi_change_8h,oi_zscore_24h,volume_oi_ratio,funding_rate,funding_sign,funding_extreme
2026-05-07 19:00:00+00:00,3440765783.6614,237233562.9989,-0.0053741302830982995,-0.02231993396283627,-2.8639196496080785,0.06894789646113435,8.58865107234e-05,1.0,1
2026-05-07 20:00:00+00:00,3448692947.1018,135660672.0698,0.0023038951032479105,-0.02155183397038618,-2.2070994010728975,0.03933683692652488,8.58865107234e-05,1.0,1
2026-05-07 21:00:00+00:00,3442759447.9144,158764986.8566,-0.0017205066610486153,-0.021124461628681424,-2.0577719221861575,0.04611562011768749,8.58865107234e-05,1.0,1
2026-05-07 22:00:00+00:00,3438117175.7824,154159277.4074,-0.001348416060498292,-0.025605428066923563,-1.9102700083916517,0.044838284888390555,8.58865107234e-05,1.0,1
2026-05-07 23:00:00+00:00,3441742724.4469,173487232.4409,0.0010545157361236956,-0.03685088768942213,-1.6258108169524406,0.050406798628093274,8.58865107234e-05,1.0,1
2026-05-08 00:00:00+00:00,3446203811.043,94865692.7166,0.001296170851009082,-0.017298492778347607,-1.3949459182553015,0.027527592074680203,5.65765940849e-05,1.0,0
2026-05-08 01:00:00+00:00,3450748591.3712,150887735.1714,0.0013187787424633335,-0.022332968029068145,-1.1875542616320132,0.04372608759406688,5.65765940849e-05,1.0,0
2026-05-08 02:00:00+00:00,3450985641.8884,121880179.1195,6.869538910847517e-05,-0.0024198648618127816,-1.0875653612225749,0.035317498177942705,5.65765940849e-05,1.0,0
2026-05-08 03:00:00+00:00,3461085780.0582,340557242.277,0.002926740131052208,0.005905661028509979,-0.7885758601902764,0.09839607103620338,5.65765940849e-05,1.0,0
2026-05-08 04:00:00+00:00,3474832524.5681,311791323.2712,0.003971801158210164,0.007579560682045461,-0.4112055316545084,0.08972844621049865,5.65765940849e-05,1.0,0
2026-05-08 05:00:00+00:00,3478997691.0131,129352832.9738,0.0011986668179118087,0.010525929460640349,-0.25208204458255506,0.037181063186084454,5.65765940849e-05,1.0,0
2026-05-08 06:00:00+00:00,3484800053.2347,96529571.6896,0.0016678258328794993,0.01357803561237736,-0.05493326931565612,0.027700175107607177,5.65765940849e-05,1.0,0
2026-05-08 07:00:00+00:00,3498118965.221,165845963.654,0.0038220017742300882,0.016380143807280145,0.3251808678967914,0.04741004102572663,5.65765940849e-05,1.0,0
2026-05-08 08:00:00+00:00,3494611462.1339,264750132.3451,-0.0010026826194227123,0.014046659380905657,0.263164021886742,0.07575953298780652,3.64414382876e-05,1.0,0
2026-05-08 09:00:00+00:00,3510542568.6645,234662685.4667,0.004558763314097325,0.017327827777085414,0.6921618730391604,0.06684513316013474,3.64414382876e-05,1.0,0
2026-05-08 10:00:00+00:00,3520459250.3331,233549230.2154,0.0028248287763599222,0.020131526367836106,0.9414952123132287,0.06634055775345275,3.64414382876e-05,1.0,0
2026-05-08 11:00:00+00:00,3536151701.4902,289380296.7527,0.004457501150060272,0.02168854694804412,1.3120787534237492,0.0818348083400239,3.64414382876e-05,1.0,0
2026-05-08 12:00:00+00:00,3535168581.517,287506436.1592,-0.0002780197390246375,0.01736373092006782,1.258030396090836,0.0813275037751739,3.64414382876e-05,1.0,0
2026-05-08 13:00:00+00:00,3505639176.5813,409717505.1612,-0.008353040103968312,0.007657804900825127,0.5154643642616653,0.11687383798601789,3.64414382876e-05,1.0,0
2026-05-08 14:00:00+00:00,3499819822.0187,557241926.0969,-0.001659998154252329,0.004310080508079128,0.4055087690769769,0.15922017544762695,3.64414382876e-05,1.0,0
2026-05-08 15:00:00+00:00,3450874265.6862,650624003.5054,-0.013985164614636725,-0.01350574408832761,-0.8638323297248838,0.18853888997779075,3.64414382876e-05,1.0,0
2026-05-08 16:00:00+00:00,3460657959.554,332581944.9134,0.0028351348425192935,-0.009715959255501172,-0.5149372402741044,0.09610367415688266,5.0531666861e-05,1.0,0
2026-05-08 17:00:00+00:00,3469856871.2752,275657845.5208,0.0026581395297400334,-0.01158957528459148,-0.1680417690881617,0.07944357814951991,5.0531666861e-05,1.0,0
2026-05-08 18:00:00+00:00,3464031957.825,316919748.3075,-0.0016787186521787234,-0.016028389620689643,-0.3642070237787214,0.09148869068358363,5.0531666861e-05,1.0,0
2026-05-08 19:00:00+00:00,3459504427.2555,180094814.1187,-0.0013070117783621216,-0.021675335422515873,-0.5489444545750783,0.05205798053034236,5.0531666861e-05,1.0,0
